date,open,high,low,close,volume,symbol,exchange,source,interval
2021-08-15,136.4,136.9,132.25,134.95,20305361,ETERNAL,NSE,jugaad-data,1d
2021-08-16,132.8,134.35,130.6,132.5,15815187,ETERNAL,NSE,jugaad-data,1d
2021-08-17,134.5,136.8,133.3,134.95,22566920,ETERNAL,NSE,jugaad-data,1d
2021-08-19,134.95,141.45,133.0,139.3,53789580,ETERNAL,NSE,jugaad-data,1d
2021-08-22,137.8,137.8,124.75,127.25,68470861,ETERNAL,NSE,jugaad-data,1d
2021-08-23,127.25,127.95,120.5,125.0,56713556,ETERNAL,NSE,jugaad-data,1d
2021-08-24,126.0,128.5,123.1,124.25,51078811,ETERNAL,NSE,jugaad-data,1d
2021-08-25,125.25,127.15,124.35,125.85,20645403,ETERNAL,NSE,jugaad-data,1d
2021-08-26,126.6,129.5,124.1,124.7,22227595,ETERNAL,NSE,jugaad-data,1d
2021-08-29,127.85,135.45,127.55,133.55,45239080,ETERNAL,NSE,jugaad-data,1d
2021-08-30,134.0,135.2,131.35,134.55,24640924,ETERNAL,NSE,jugaad-data,1d
2021-08-31,134.55,135.1,130.7,132.6,16162269,ETERNAL,NSE,jugaad-data,1d
2021-09-01,132.0,138.5,131.5,137.6,27882466,ETERNAL,NSE,jugaad-data,1d
2021-09-02,135.95,151.4,135.6,149.75,113381518,ETERNAL,NSE,jugaad-data,1d
2021-09-05,149.25,149.35,143.25,144.05,34811620,ETERNAL,NSE,jugaad-data,1d
2021-09-06,144.9,146.85,138.55,140.05,30421931,ETERNAL,NSE,jugaad-data,1d
2021-09-07,141.0,143.6,139.05,141.25,28133284,ETERNAL,NSE,jugaad-data,1d
2021-09-08,141.4,142.9,140.0,141.6,18970691,ETERNAL,NSE,jugaad-data,1d
2021-09-12,143.25,144.25,142.0,143.15,17426798,ETERNAL,NSE,jugaad-data,1d
2021-09-13,145.15,152.75,136.2,144.1,112358935,ETERNAL,NSE,jugaad-data,1d
2021-09-14,142.95,145.0,140.75,142.65,38892545,ETERNAL,NSE,jugaad-data,1d
2021-09-15,143.0,144.0,141.5,142.05,17634206,ETERNAL,NSE,jugaad-data,1d
2021-09-16,142.55,146.9,137.15,137.9,23264091,ETERNAL,NSE,jugaad-data,1d
2021-09-19,137.7,140.85,133.25,134.3,19799941,ETERNAL,NSE,jugaad-data,1d
2021-09-20,137.2,138.0,131.0,133.45,19330196,ETERNAL,NSE,jugaad-data,1d
2021-09-21,135.4,135.4,131.3,132.1,16923375,ETERNAL,NSE,jugaad-data,1d
2021-09-22,134.5,140.4,133.05,137.3,31779169,ETERNAL,NSE,jugaad-data,1d
2021-09-23,137.55,139.5,136.05,136.65,13099391,ETERNAL,NSE,jugaad-data,1d
2021-09-26,139.85,144.75,138.0,143.7,26041244,ETERNAL,NSE,jugaad-data,1d
2021-09-27,143.9,143.9,137.65,139.0,13489232,ETERNAL,NSE,jugaad-data,1d
2021-09-28,138.0,139.5,136.5,138.5,10801439,ETERNAL,NSE,jugaad-data,1d
2021-09-29,139.2,139.2,136.15,136.6,7825751,ETERNAL,NSE,jugaad-data,1d
2021-09-30,137.3,140.5,137.0,138.0,11940576,ETERNAL,NSE,jugaad-data,1d
2021-10-03,139.1,140.0,138.0,139.1,11995299,ETERNAL,NSE,jugaad-data,1d
2021-10-04,138.75,138.8,137.15,137.95,10912142,ETERNAL,NSE,jugaad-data,1d
2021-10-05,138.75,139.2,133.7,134.95,9988184,ETERNAL,NSE,jugaad-data,1d
2021-10-06,136.75,138.45,136.05,137.1,7317664,ETERNAL,NSE,jugaad-data,1d
2021-10-07,138.0,138.0,135.7,136.15,6207969,ETERNAL,NSE,jugaad-data,1d
2021-10-10,137.5,137.5,136.15,136.85,4395523,ETERNAL,NSE,jugaad-data,1d
2021-10-11,137.3,137.75,135.5,136.6,5600652,ETERNAL,NSE,jugaad-data,1d
2021-10-12,137.25,137.4,134.35,135.45,6351349,ETERNAL,NSE,jugaad-data,1d
2021-10-13,135.9,137.3,133.7,135.0,8688177,ETERNAL,NSE,jugaad-data,1d
2021-10-17,136.0,146.15,135.9,144.05,31446800,ETERNAL,NSE,jugaad-data,1d
