date,open,high,low,close,volume,symbol,exchange,source,interval
2021-08-16,430.0,434.0,424.0,424.8500061035156,17608693,SBIN,NSE,yfinance,1d
2021-08-17,424.8500061035156,425.8500061035156,415.25,421.5,22957877,SBIN,NSE,yfinance,1d
2021-08-18,422.1499938964844,424.3500061035156,418.0,419.70001220703125,17668574,SBIN,NSE,yfinance,1d
2021-08-20,415.0,417.3500061035156,405.1499938964844,406.70001220703125,25541790,SBIN,NSE,yfinance,1d
2021-08-23,411.1000061035156,413.0,401.25,409.5,26559937,SBIN,NSE,yfinance,1d
2021-08-24,409.5,418.75,408.20001220703125,417.6000061035156,19012313,SBIN,NSE,yfinance,1d
2021-08-25,419.0,421.29998779296875,414.29998779296875,416.25,16410980,SBIN,NSE,yfinance,1d
2021-08-26,414.5,415.79998779296875,410.0,410.75,15897679,SBIN,NSE,yfinance,1d
2021-08-27,410.3500061035156,414.3500061035156,407.5,412.45001220703125,15090541,SBIN,NSE,yfinance,1d
2021-08-30,414.3999938964844,423.29998779296875,413.5,422.70001220703125,20308691,SBIN,NSE,yfinance,1d
2021-08-31,423.8500061035156,427.0,418.70001220703125,426.04998779296875,26262421,SBIN,NSE,yfinance,1d
2021-09-01,427.5,432.54998779296875,425.1499938964844,429.8999938964844,18776721,SBIN,NSE,yfinance,1d
2021-09-02,431.3999938964844,433.5,427.75,429.75,14372717,SBIN,NSE,yfinance,1d
2021-09-03,431.25,434.29998779296875,428.20001220703125,431.3999938964844,14233624,SBIN,NSE,yfinance,1d
2021-09-06,432.0,433.8500061035156,430.04998779296875,431.04998779296875,10694099,SBIN,NSE,yfinance,1d
2021-09-07,431.04998779296875,431.70001220703125,425.1000061035156,429.1000061035156,14928735,SBIN,NSE,yfinance,1d
2021-09-08,429.0,435.3999938964844,427.3500061035156,431.3500061035156,22817464,SBIN,NSE,yfinance,1d
2021-09-09,430.25,433.79998779296875,430.0,432.29998779296875,9662128,SBIN,NSE,yfinance,1d
2021-09-13,430.1000061035156,433.79998779296875,428.79998779296875,432.8500061035156,9567921,SBIN,NSE,yfinance,1d
2021-09-14,435.0,436.75,432.25,433.0,9981562,SBIN,NSE,yfinance,1d
2021-09-15,433.0,445.0,431.45001220703125,443.8500061035156,22181568,SBIN,NSE,yfinance,1d
2021-09-16,444.8500061035156,466.1000061035156,442.75,463.70001220703125,42637448,SBIN,NSE,yfinance,1d
2021-09-17,468.0,471.8999938964844,450.3500061035156,454.1000061035156,41529478,SBIN,NSE,yfinance,1d
2021-09-20,449.3999938964844,453.5,435.6499938964844,437.45001220703125,18376916,SBIN,NSE,yfinance,1d
2021-09-21,440.1499938964844,441.3500061035156,432.6499938964844,438.79998779296875,17279588,SBIN,NSE,yfinance,1d
2021-09-22,438.8999938964844,442.79998779296875,436.1000061035156,438.8500061035156,14321143,SBIN,NSE,yfinance,1d
2021-09-23,442.3999938964844,451.1499938964844,442.04998779296875,449.79998779296875,20516770,SBIN,NSE,yfinance,1d
2021-09-24,451.1000061035156,451.8999938964844,440.0,440.75,10731274,SBIN,NSE,yfinance,1d
2021-09-27,444.8999938964844,450.54998779296875,442.25,446.6000061035156,11746892,SBIN,NSE,yfinance,1d
2021-09-28,449.20001220703125,455.79998779296875,439.6000061035156,444.8999938964844,19241170,SBIN,NSE,yfinance,1d
