date,open,high,low,close,volume,symbol,exchange,source,interval
2021-08-16,7025.0,7025.0,6811.0,6828.7998046875,21074,MARUTI,BSE,yfinance,1d
2021-08-17,6820.0,6939.7998046875,6746.64990234375,6888.2001953125,29243,MARUTI,BSE,yfinance,1d
2021-08-18,6922.0,6943.25,6820.0,6841.35009765625,423662,MARUTI,BSE,yfinance,1d
2021-08-20,6835.0,6912.85009765625,6775.89990234375,6847.5498046875,18023,MARUTI,BSE,yfinance,1d
2021-08-23,6866.0,6915.0,6803.0,6826.75,9482,MARUTI,BSE,yfinance,1d
2021-08-24,6782.39990234375,6852.64990234375,6743.0,6808.39990234375,32580,MARUTI,BSE,yfinance,1d
2021-08-25,6825.0,6830.0,6702.0498046875,6715.7998046875,46614,MARUTI,BSE,yfinance,1d
2021-08-26,6700.0,6715.0,6590.64990234375,6609.0498046875,86414,MARUTI,BSE,yfinance,1d
2021-08-27,6647.0,6694.39990234375,6600.0,6605.7998046875,231296,MARUTI,BSE,yfinance,1d
2021-08-30,6675.0,6807.0,6661.2001953125,6797.10009765625,166119,MARUTI,BSE,yfinance,1d
2021-08-31,6805.0,6871.64990234375,6764.2001953125,6844.25,27646,MARUTI,BSE,yfinance,1d
2021-09-01,6797.0,6821.0,6700.0,6785.35009765625,183598,MARUTI,BSE,yfinance,1d
2021-09-02,6850.0,6850.0,6710.0498046875,6791.0,22102,MARUTI,BSE,yfinance,1d
2021-09-03,6783.0,6959.64990234375,6754.7998046875,6863.2998046875,85098,MARUTI,BSE,yfinance,1d
2021-09-06,6900.0,6954.60009765625,6836.25,6847.64990234375,31675,MARUTI,BSE,yfinance,1d
2021-09-07,6880.0,6927.89990234375,6854.7998046875,6876.5,30339,MARUTI,BSE,yfinance,1d
2021-09-08,6836.0,6856.2998046875,6755.25,6784.7998046875,27555,MARUTI,BSE,yfinance,1d
2021-09-09,6760.0,6815.0,6732.0,6801.85009765625,29358,MARUTI,BSE,yfinance,1d
2021-09-13,6801.0,6894.9501953125,6801.0,6872.9501953125,14940,MARUTI,BSE,yfinance,1d
2021-09-14,6900.0,6957.0,6855.0,6898.9501953125,32129,MARUTI,BSE,yfinance,1d
2021-09-15,6940.0,6940.0,6880.0,6907.9501953125,16003,MARUTI,BSE,yfinance,1d
2021-09-16,6940.0,6942.0,6867.7001953125,6934.2001953125,13729,MARUTI,BSE,yfinance,1d
