confidence,confluence,p_success,atr,atr_pct,approx_stop_pct,minutes_since_midnight,minutes_to_eod_flatten,belief_posterior,qty,risk_rupees,is_futures,is_contaminated_futures,is_clean,is_short_hold,is_quality_hold,hold_bucket,exit_quality,y_binary,honest_pnl,y_R,hold_sec,symbol,signal_id,buy_time,sell_time,buy_price,sell_price,fees,atr_source,model_version,feature_hash,regime_id,meta_prob,portfolio_heat_at_entry
0.597034875511702,73.6,0.6764270463849127,28.351096530149395,0.0339132523133321,0.0508698784699982,520,59.99574251666666,0.251207729468599,0.3791,16.121851041869455,0,0,1,0,1,>15m,quality,0,-6.088198910473592,-0.3776364695754947,3541.186307,LINKUSDT,7393,2026-08-14 08:40:00.255449,2026-08-14 09:39:01.441756,835.9887240600585,838.6313014526368,7.09,price_bars,v3_baseline,84e7d5dc24a9,0,,
0.597034875511702,73.6,0.6764270463849127,29.39731558550506,0.077350159770993,0.1160252396564896,520,59.99564023333333,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,<1m,scratch,1,39.42725082397461,17.882472163961804,0.158618,INFY.F,7403,2026-08-14 08:40:00.261586,2026-08-14 08:40:00.420204,380.0550079345703,1169.4000244140625,0.04,price_bars,v3_baseline,00c332c656c9,0,,
0.622034875511702,73.6,0.6764270463849127,29.39731558550506,0.077350159770993,0.1160252396564896,520,59.97425088333333,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.42725082397461,17.882472163961804,60.115372,INFY.F,7527,2026-08-14 08:40:01.544947,2026-08-14 08:41:01.660319,380.0550079345703,1169.4000244140625,0.04,price_bars,v3_baseline,9118e29c37e5,0,,
0.642034875511702,73.6,0.6764270463849127,29.39731558550506,0.077350159770993,0.1160252396564896,521,58.95572791666667,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.42725082397461,17.882472163961804,60.091958,INFY.F,7651,2026-08-14 08:41:02.656325,2026-08-14 08:42:02.748283,380.0550079345703,1169.4000244140625,0.04,price_bars,v3_baseline,e6db9d66f1c0,0,,
0.6583985118753384,73.6,0.6764270463849127,29.39731558550506,0.077350159770993,0.1160252396564896,522,57.93769745,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.31724716186524,17.83257932627989,115.001892,INFY.F,7899,2026-08-14 08:42:03.738153,2026-08-14 08:43:58.740045,380.0550079345703,1167.199951171875,0.04,price_bars,v3_baseline,b92611c48233,0,,
0.672034875511702,73.6,0.6764270463849127,29.39731558550506,0.077495958283596,0.116243937425394,523,56.00433993333333,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.35299835205078,17.848794498526512,60.140243,INFY.F,8150,2026-08-14 08:43:59.739604,2026-08-14 08:44:59.879847,379.3399841308594,1167.199951171875,0.04,price_bars,v3_baseline,8695627935b7,0,,
0.6835733370501635,73.6,0.6764270463849127,29.39731558550506,0.077495958283596,0.116243937425394,525,54.984829350000005,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.35299835205078,17.848794498526512,60.090165,INFY.F,8278,2026-08-14 08:45:00.910239,2026-08-14 08:46:01.000404,379.3399841308594,1167.199951171875,0.04,price_bars,v3_baseline,c9185721aee0,0,,
0.6934634469402734,73.6,0.6764270463849127,29.39731558550506,0.077495958283596,0.116243937425394,526,53.96644041666666,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.35299835205078,17.848794498526512,60.126003,INFY.F,8406,2026-08-14 08:46:02.013575,2026-08-14 08:47:02.139578,379.3399841308594,1167.199951171875,0.04,price_bars,v3_baseline,8fefd417f891,0,,
0.702034875511702,73.6,0.6764270463849127,29.39731558550506,0.077495958283596,0.116243937425394,527,52.94654585,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.35299835205078,17.848794498526512,60.065769,INFY.F,8662,2026-08-14 08:47:03.207249,2026-08-14 08:48:03.273018,379.3399841308594,1167.199951171875,0.04,price_bars,v3_baseline,91369ca7acde,0,,
0.709534875511702,73.6,0.6764270463849127,29.39731558550506,0.077495958283596,0.116243937425394,528,51.927668616666665,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.37299957275391,17.857866175222046,102.766945,INFY.F,8790,2026-08-14 08:48:04.339883,2026-08-14 08:49:47.106828,379.3399841308594,1167.5999755859375,0.04,price_bars,v3_baseline,be7e28ce596b,0,,
0.7161525225705255,73.6,0.6764270463849127,29.39731558550506,0.0774694078588334,0.1162041117882501,529,50.19798956666667,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.36649917602539,17.854917880296,60.130762,INFY.F,8918,2026-08-14 08:49:48.120626,2026-08-14 08:50:48.251388,379.4699920654297,1167.5999755859375,0.04,price_bars,v3_baseline,bebcce890572,0,,
0.7220348755117021,73.6,0.6764270463849127,29.39731558550506,0.0774694078588334,0.1162041117882501,530,49.17913848333333,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.36649917602539,17.854917880296,60.084481,INFY.F,9046,2026-08-14 08:50:49.251691,2026-08-14 08:51:49.336172,379.4699920654297,1167.5999755859375,0.04,price_bars,v3_baseline,d231656d8262,0,,
0.7272980334064388,73.6,0.6764270463849127,29.39731558550506,0.0774694078588334,0.1162041117882501,531,48.15879908333333,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.36649917602539,17.854917880296,60.089661,INFY.F,9174,2026-08-14 08:51:50.472055,2026-08-14 08:52:50.561716,379.4699920654297,1167.5999755859375,0.04,price_bars,v3_baseline,b0bc5a843d7e,0,,
0.7320348755117021,73.6,0.6764270463849127,198.58222801017348,0.0250606914042075,0.0375910371063113,532,47.14005575,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,822.0223486328125,55.19274353800347,60.105407,NIFTY.F,9297,2026-08-14 08:52:51.596655,2026-08-14 08:53:51.702062,7924.05224609375,24381.69921875,0.86,price_bars,v3_baseline,311c01a2cc66,0,,
0.7320348755117021,73.6,0.6764270463849127,29.39731558550506,0.0774694078588334,0.1162041117882501,532,47.13993851666667,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.36649917602539,17.854917880296,60.104017,INFY.F,9302,2026-08-14 08:52:51.603689,2026-08-14 08:53:51.707706,379.4699920654297,1167.5999755859375,0.04,price_bars,v3_baseline,2dff043b79be,0,,
0.7402166936935202,73.6,0.6764270463849127,198.58222801017348,0.0250606914042075,0.0375910371063113,533,46.12064938333333,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,821.7774267578126,55.17629883883416,91.482891,NIFTY.F,9425,2026-08-14 08:53:52.761037,2026-08-14 08:55:24.243928,7924.05224609375,24376.80078125,0.86,price_bars,v3_baseline,d81461709aee,0,,
0.7402166936935202,73.6,0.6764270463849127,29.39731558550506,0.0774694078588334,0.1162041117882501,533,46.12054251666667,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.24149917602539,17.798223361307727,91.48151,INFY.F,9430,2026-08-14 08:53:52.767449,2026-08-14 08:55:24.248959,379.4699920654297,1165.0999755859375,0.04,price_bars,v3_baseline,4c65565d2e1b,0,,
0.747034875511702,73.6,0.6764270463849127,25.08242991392207,0.0242295509051445,0.0363443263577167,535,44.57831613333334,0.251207729468599,1.0,37.62364487088311,0,0,1,0,1,>15m,quality,0,-2.089951171875,-0.0555488756883416,2616.143464,HINDALCO,9615,2026-08-14 08:55:25.301032,2026-08-14 09:39:01.444496,1035.199951171875,1035.0,1.89,price_bars,v3_baseline,6912beb424b5,0,,
0.747034875511702,73.6,0.6764270463849127,198.58222801017348,0.0250657272672665,0.0375985909008998,535,44.578194716666665,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,821.8570263671875,55.18164336606418,60.166165,NIFTY.F,9681,2026-08-14 08:55:25.308317,2026-08-14 08:56:25.474482,7922.460253906252,24376.80078125,0.86,price_bars,v3_baseline,5cc3e7d3228a,0,,
0.747034875511702,73.6,0.6764270463849127,29.39731558550506,0.0776356369582286,0.116453455437343,535,44.57808968333333,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.28212417602539,17.816649079978916,60.166069,INFY.F,9686,2026-08-14 08:55:25.314619,2026-08-14 08:56:25.480688,378.6574920654297,1165.0999755859375,0.04,price_bars,v3_baseline,42165233ee6e,0,,
0.7528041062809327,73.6,0.6764270463849127,29.14958092123112,0.025841827057829,0.0387627405867435,536,43.55813903333333,0.251207729468599,1.0,43.72437138184667,0,0,1,0,1,>15m,quality,0,-3.1599755859375,-0.0722703491455899,2554.935555,SHRIRAMFIN,9749,2026-08-14 08:56:26.511658,2026-08-14 09:39:01.447213,1128.0,1126.9000244140625,2.06,price_bars,v3_baseline,f30981734b3a,0,,
0.7528041062809327,73.6,0.6764270463849127,198.58222801017348,0.0250657272672665,0.0375985909008998,536,43.55803076666667,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,821.8570263671875,55.18164336606418,60.159687,NIFTY.F,9809,2026-08-14 08:56:26.518154,2026-08-14 08:57:26.677841,7922.460253906252,24376.80078125,0.86,price_bars,v3_baseline,e4962e5063a3,0,,
0.7528041062809327,73.6,0.6764270463849127,29.39731558550506,0.0776356369582286,0.116453455437343,536,43.55791491666666,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.28212417602539,17.816649079978916,60.159927,INFY.F,9814,2026-08-14 08:56:26.525105,2026-08-14 08:57:26.685032,378.6574920654297,1165.0999755859375,0.04,price_bars,v3_baseline,d6872ce41f2c,0,,
0.7577491612259877,73.6,0.6764270463849127,41.750364698477625,0.0335236581660743,0.0502854872491114,537,42.53695928333333,0.251207729468599,1.0,62.62554704771644,0,0,1,0,1,>15m,quality,0,-9.4700732421875,-0.1512174134777927,2493.667552,LODHA,9893,2026-08-14 08:57:27.782443,2026-08-14 09:39:01.449995,1245.4000244140625,1238.199951171875,2.27,price_bars,v3_baseline,41c34d7245c9,0,,
0.7577491612259877,73.6,0.6764270463849127,198.58222801017348,0.0250657272672665,0.0375985909008998,537,42.53680138333333,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,821.8570263671875,55.18164336606418,60.151453,NIFTY.F,9937,2026-08-14 08:57:27.791917,2026-08-14 08:58:27.943370,7922.460253906252,24376.80078125,0.86,price_bars,v3_baseline,35f6745940df,0,,
0.7577491612259877,73.6,0.6764270463849127,29.39731558550506,0.0776356369582286,0.116453455437343,537,42.536685633333335,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.28212417602539,17.816649079978916,60.151,INFY.F,9942,2026-08-14 08:57:27.798862,2026-08-14 08:58:27.949862,378.6574920654297,1165.0999755859375,0.04,price_bars,v3_baseline,f57e5de34633,0,,
0.762034875511702,73.6,0.6764270463849127,198.58222801017348,0.0250657272672665,0.0375985909008998,538,41.51630115,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,821.8570263671875,55.18164336606418,60.190688,NIFTY.F,10065,2026-08-14 08:58:29.021931,2026-08-14 08:59:29.212619,7922.460253906252,24376.80078125,0.86,price_bars,v3_baseline,fa75d74bb25d,0,,
0.762034875511702,73.6,0.6764270463849127,29.39731558550506,0.0776356369582286,0.116453455437343,538,41.5161696,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,39.28212417602539,17.816649079978916,60.195786,INFY.F,10070,2026-08-14 08:58:29.029824,2026-08-14 08:59:29.225610,378.6574920654297,1165.0999755859375,0.04,price_bars,v3_baseline,de1305375432,0,,
0.765784875511702,73.6,0.6764270463849127,34.22163733176183,0.0227598017341188,0.0341397026011782,539,40.490764633333335,0.251207729468599,1.0,51.332455997642754,0,0,1,0,1,>15m,quality,0,-3.939951171875,-0.0767536073484566,2370.898692,NESTLEIND,10131,2026-08-14 08:59:30.554122,2026-08-14 09:39:01.452814,1503.5999755859375,1502.4000244140625,2.74,price_bars,v3_baseline,75e80fa73d1d,0,,
0.765784875511702,73.6,0.6764270463849127,198.58222801017348,0.0250657272672665,0.0375985909008998,539,40.49068228333333,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,821.5745068359375,55.16267426132063,109.936868,NIFTY.F,10193,2026-08-14 08:59:30.559063,2026-08-14 09:01:20.495931,7922.460253906252,24371.150390625,0.86,price_bars,v3_baseline,d77b9fe3f4db,0,,
0.7674894209662475,73.6,0.6764270463849127,198.58222801017348,0.0250715386938135,0.0376073080407202,541,38.63776036666666,0.251207729468599,0.05,14.893667100763013,1,1,0,1,0,1-2m,scratch,1,821.6663256835938,55.16883922036228,60.237397,NIFTY.F,10449,2026-08-14 09:01:21.734378,2026-08-14 09:02:21.971775,7920.623876953126,24371.150390625,0.86,price_bars,v3_baseline,f21c2306c666,0,,
0.7690936990411137,73.6,0.6764270463849127,39.19284536842427,0.0240786671647972,0.0361180007471958,542,37.61568896666667,0.251207729468599,1.0,58.78926805263641,0,0,1,0,1,>15m,quality,0,-1.5699755859374998,-0.0267051391851287,2198.396918,TECHM,10519,2026-08-14 09:02:23.058662,2026-08-14 09:39:01.455580,1627.699951171875,1629.0999755859375,2.97,price_bars,v3_baseline,df6ca38a45f5,0,,
0.669034875511702,73.6,0.6764270463849127,35.47398585835256,0.0178252280254956,0.0267378420382434,579,0.9685336166666668,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-10.55,-0.0396534709204508,60.030958,BHARTIARTL,15727,2026-08-14 09:39:01.887983,2026-08-14 09:40:01.918941,1990.0999755859373,1990.0999755859373,10.55,price_bars,v3_baseline,1a3e4ac863b1,0,,
0.669034875511702,73.6,0.6764270463849127,27.986986297753354,0.0257304289363997,0.0385956434045995,579,0.9684622833333332,0.251207729468599,9.0,377.8243150196703,0,0,1,1,0,1-2m,scratch,0,-10.38,-0.0274730862661911,60.030079,BAJFINANCE,15731,2026-08-14 09:39:01.892263,2026-08-14 09:40:01.922342,1087.699951171875,1087.699951171875,10.38,price_bars,v3_baseline,614e53456141,0,,
0.669034875511702,73.6,0.6764270463849127,32.384658235464954,0.0237895078776668,0.0356842618165002,579,0.9684188333333332,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-10.1,-0.0297024830372106,60.031073,HCLTECH,15734,2026-08-14 09:39:01.894870,2026-08-14 09:40:01.925943,1361.300048828125,1361.300048828125,10.1,price_bars,v3_baseline,cde3438f9d4b,0,,
0.669034875511702,73.6,0.6764270463849127,74.64017530950416,0.0217991166207664,0.0326986749311496,579,0.9683763833333334,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-10.9,-0.0324519899930325,60.031572,M&M,15737,2026-08-14 09:39:01.897417,2026-08-14 09:40:01.928989,3424.0,3424.0,10.9,price_bars,v3_baseline,a991475c4786,0,,
0.669034875511702,73.6,0.6764270463849127,44.80491841781936,0.0223065413533867,0.0334598120300801,579,0.9683314,0.251207729468599,5.0,336.0368881336452,0,0,1,1,0,1-2m,scratch,0,-10.65,-0.0316929491257649,60.031792,BAJAJFINSV,15748,2026-08-14 09:39:01.900116,2026-08-14 09:40:01.931908,2008.5999755859373,2008.5999755859373,10.65,price_bars,v3_baseline,2d4fa019acd2,0,,
0.669034875511702,73.6,0.6764270463849127,83.24175872757456,0.0256507333847071,0.0384761000770607,579,0.9682774333333334,0.251207729468599,1.0,124.86263809136184,0,0,1,1,0,1-2m,scratch,0,-3.4400000000000004,-0.0275502748667135,60.031361,GRASIM,15756,2026-08-14 09:39:01.903354,2026-08-14 09:40:01.934715,3245.199951171875,3245.199951171875,3.4400000000000004,price_bars,v3_baseline,a2a7a40eed73,0,,
0.669034875511702,73.6,0.6764270463849127,34.22163733176183,0.0227779797495066,0.0341669696242599,579,0.9682352833333332,0.251207729468599,1.0,51.332455997642754,0,0,1,1,0,1-2m,scratch,0,-1.59,-0.0309745553587581,60.031601,NESTLEIND,15763,2026-08-14 09:39:01.905883,2026-08-14 09:40:01.937484,1502.4000244140625,1502.4000244140625,1.59,price_bars,v3_baseline,f479f6618987,0,,
0.669034875511702,73.6,0.6764270463849127,39.19284536842427,0.0240579743145154,0.0360869614717732,579,0.9681929833333334,0.251207729468599,1.0,58.78926805263641,0,0,1,1,0,1-2m,scratch,0,-1.7200000000000002,-0.029257040561553,60.032162,TECHM,15767,2026-08-14 09:39:01.908421,2026-08-14 09:40:01.940583,1629.0999755859375,1629.0999755859375,1.7200000000000002,price_bars,v3_baseline,cbf8eb0891dc,0,,
0.669034875511702,73.6,0.6764270463849127,1257.3167977773053,0.0216654563308122,0.0324981844962184,579,0.9681242,0.251207729468599,0.0146,27.535237871322984,0,0,1,1,0,1-2m,scratch,0,-18.94,-0.687845882737965,60.031199,BNBUSDT,15813,2026-08-14 09:39:01.912548,2026-08-14 09:40:01.943747,58033.24788452148,58033.24788452148,18.94,price_bars,v3_baseline,727b179e5b6e,0,,
0.669034875511702,73.6,0.6764270463849127,29.39731558550506,0.07732370913751,0.115985563706265,579,0.9680670333333332,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,36.80075164794922,16.69120730469897,60.030607,INFY.F,15830,2026-08-14 09:39:01.915978,2026-08-14 09:40:01.946585,380.1850158691407,1169.800048828125,2.68,price_bars,v3_baseline,983894b57c94,0,,
0.627034875511702,73.6,0.6764270463849127,35.47398585835256,0.0178252280254956,0.0267378420382434,580,0.0,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-10.55,-0.0396534709204508,60.065958,BHARTIARTL,15983,2026-08-14 09:40:02.409699,2026-08-14 09:41:02.475657,1990.0999755859373,1990.0999755859373,10.55,price_bars,v3_baseline,18d84dc3950e,0,,
0.627034875511702,73.6,0.6764270463849127,27.986986297753354,0.0257304289363997,0.0385956434045995,580,0.0,0.251207729468599,9.0,377.8243150196703,0,0,1,1,0,1-2m,scratch,0,-10.38,-0.0274730862661911,60.069301,BAJFINANCE,15987,2026-08-14 09:40:02.412479,2026-08-14 09:41:02.481780,1087.699951171875,1087.699951171875,10.38,price_bars,v3_baseline,10bcdbd385ae,0,,
0.627034875511702,73.6,0.6764270463849127,32.384658235464954,0.0237895078776668,0.0356842618165002,580,0.0,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-10.1,-0.0297024830372106,60.070029,HCLTECH,15990,2026-08-14 09:40:02.415224,2026-08-14 09:41:02.485253,1361.300048828125,1361.300048828125,10.1,price_bars,v3_baseline,aba0f1ccba0a,0,,
0.627034875511702,73.6,0.6764270463849127,74.64017530950416,0.0217991166207664,0.0326986749311496,580,0.0,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-10.9,-0.0324519899930325,60.069344,M&M,15993,2026-08-14 09:40:02.419072,2026-08-14 09:41:02.488416,3424.0,3424.0,10.9,price_bars,v3_baseline,838b70bf5bfc,0,,
0.627034875511702,73.6,0.6764270463849127,44.80491841781936,0.0223065413533867,0.0334598120300801,580,0.0,0.251207729468599,5.0,336.0368881336452,0,0,1,1,0,1-2m,scratch,0,-10.65,-0.0316929491257649,60.070599,BAJAJFINSV,16004,2026-08-14 09:40:02.421946,2026-08-14 09:41:02.492545,2008.5999755859373,2008.5999755859373,10.65,price_bars,v3_baseline,0337b3fb086b,0,,
0.627034875511702,73.6,0.6764270463849127,83.24175872757456,0.0256507333847071,0.0384761000770607,580,0.0,0.251207729468599,1.0,124.86263809136184,0,0,1,1,0,1-2m,scratch,0,-3.4400000000000004,-0.0275502748667135,60.070916,GRASIM,16012,2026-08-14 09:40:02.425249,2026-08-14 09:41:02.496165,3245.199951171875,3245.199951171875,3.4400000000000004,price_bars,v3_baseline,64b0025d1c3a,0,,
0.627034875511702,73.6,0.6764270463849127,34.22163733176183,0.0227779797495066,0.0341669696242599,580,0.0,0.251207729468599,1.0,51.332455997642754,0,0,1,1,0,1-2m,scratch,0,-1.59,-0.0309745553587581,60.074255,NESTLEIND,16019,2026-08-14 09:40:02.427995,2026-08-14 09:41:02.502250,1502.4000244140625,1502.4000244140625,1.59,price_bars,v3_baseline,c72c53eee73c,0,,
0.627034875511702,73.6,0.6764270463849127,39.19284536842427,0.0240579743145154,0.0360869614717732,580,0.0,0.251207729468599,1.0,58.78926805263641,0,0,1,1,0,1-2m,scratch,0,-1.7200000000000002,-0.029257040561553,60.076937,TECHM,16023,2026-08-14 09:40:02.430518,2026-08-14 09:41:02.507455,1629.0999755859375,1629.0999755859375,1.7200000000000002,price_bars,v3_baseline,4244e421cf83,0,,
0.627034875511702,73.6,0.6764270463849127,1257.3167977773053,0.0216654563308122,0.0324981844962184,580,0.0,0.251207729468599,0.0141,26.592250272990007,0,0,1,1,0,1-2m,scratch,0,-18.3,-0.6881704185293216,60.077163,BNBUSDT,16069,2026-08-14 09:40:02.435703,2026-08-14 09:41:02.512866,58033.24788452148,58033.24788452148,18.3,price_bars,v3_baseline,a62cb5435829,0,,
0.627034875511702,73.6,0.6764270463849127,29.39731558550506,0.07732370913751,0.115985563706265,580,0.0,0.251207729468599,0.05,2.20479866891288,1,1,0,1,0,1-2m,scratch,1,36.80075164794922,16.69120730469897,60.080159,INFY.F,16086,2026-08-14 09:40:02.439268,2026-08-14 09:41:02.519427,380.1850158691407,1169.800048828125,2.68,price_bars,v3_baseline,a5363945450b,0,,
0.597034875511702,73.6,0.6764270463849127,35.47398585835256,0.0178252280254956,0.0267378420382434,581,0.0,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-3.0599999999999987,-0.0115013858783487,84.818901,BHARTIARTL,16623,2026-08-14 09:41:03.061656,2026-08-14 09:42:27.880557,1990.0999755859373,1991.5999755859373,10.56,price_bars,v3_baseline,7225281f21ff,0,,
0.597034875511702,73.6,0.6764270463849127,27.986986297753354,0.0257304289363997,0.0385956434045995,581,0.0,0.251207729468599,9.0,377.8243150196703,0,0,1,1,0,1-2m,scratch,0,-15.7697802734375,-0.0417383943979796,84.819297,BAJFINANCE,16627,2026-08-14 09:41:03.064564,2026-08-14 09:42:27.883861,1087.699951171875,1087.0999755859375,10.37,price_bars,v3_baseline,b5336e600198,0,,
0.597034875511702,73.6,0.6764270463849127,32.384658235464954,0.0237895078776668,0.0356842618165002,581,0.0,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-4.5005126953125,-0.0132352873258683,84.819004,HCLTECH,16630,2026-08-14 09:41:03.067675,2026-08-14 09:42:27.886679,1361.300048828125,1362.0999755859375,10.1,price_bars,v3_baseline,e67e102e59ec,0,,
0.597034875511702,73.6,0.6764270463849127,74.64017530950416,0.0217991166207664,0.0326986749311496,581,0.0,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-3.999853515625,-0.0119085510332714,84.81882,M&M,16633,2026-08-14 09:41:03.070661,2026-08-14 09:42:27.889481,3424.0,3426.300048828125,10.9,price_bars,v3_baseline,39c726a5b7df,0,,
