confidence,confluence,p_success,atr,atr_pct,approx_stop_pct,minutes_since_midnight,minutes_to_eod_flatten,belief_posterior,qty,risk_rupees,is_futures,is_contaminated_futures,is_clean,is_short_hold,is_quality_hold,hold_bucket,exit_quality,y_binary,honest_pnl,y_R,hold_sec,symbol,signal_id,buy_time,sell_time,buy_price,sell_price,fees,atr_source,model_version,feature_hash,regime_id,meta_prob,portfolio_heat_at_entry,is_synthetic,tbm_label,tbm_touch_sec,tbm_ret,y_meta,avg_uniqueness
0.597034875511702,73.6,0.6764270463849127,28.351096530149395,0.0339132523133321,0.0508698784699982,520,59.99574251666666,0.251207729468599,0.3791,16.121851041869455,0,0,1,0,1,>15m,quality,0,-6.088198910473592,-0.3776364695754947,3541.186307,LINKUSDT,7393,2026-08-14 08:40:00.255449,2026-08-14 09:39:01.441756,835.9887240600585,838.6313014526368,7.09,price_bars,v3_baseline,84e7d5dc24a9,0,,,0,0,1800.0,-0.21664023580380096,0,0.07529345654345654
0.747034875511702,73.6,0.6764270463849127,25.08242991392207,0.0242295509051445,0.0363443263577167,535,44.57831613333334,0.251207729468599,1.0,37.62364487088311,0,0,1,0,1,>15m,quality,0,-2.089951171875,-0.0555488756883416,2616.143464,HINDALCO,9615,2026-08-14 08:55:25.301032,2026-08-14 09:39:01.444496,1035.199951171875,1035.0,1.89,price_bars,v3_baseline,6912beb424b5,0,,,0,0,1800.0,0.3191130187509129,0,0.07217032967032967
0.7528041062809327,73.6,0.6764270463849127,29.14958092123112,0.025841827057829,0.0387627405867435,536,43.55813903333333,0.251207729468599,1.0,43.72437138184667,0,0,1,0,1,>15m,quality,0,-3.1599755859375,-0.0722703491455899,2554.935555,SHRIRAMFIN,9749,2026-08-14 08:56:26.511658,2026-08-14 09:39:01.447213,1128.0,1126.9000244140625,2.06,price_bars,v3_baseline,f30981734b3a,0,,,0,-1,1556.0133831203007,-1.0358293176808475,0,0.06937957875457876
0.7577491612259877,73.6,0.6764270463849127,41.750364698477625,0.0335236581660743,0.0502854872491114,537,42.53695928333333,0.251207729468599,1.0,62.62554704771644,0,0,1,0,1,>15m,quality,0,-9.4700732421875,-0.1512174134777927,2493.667552,LODHA,9893,2026-08-14 08:57:27.782443,2026-08-14 09:39:01.449995,1245.4000244140625,1238.199951171875,2.27,price_bars,v3_baseline,41c34d7245c9,0,,,0,0,1800.0,0.5989352589963651,0,0.06686507936507936
0.765784875511702,73.6,0.6764270463849127,34.22163733176183,0.0227598017341188,0.0341397026011782,539,40.490764633333335,0.251207729468599,1.0,51.332455997642754,0,0,1,0,1,>15m,quality,0,-3.939951171875,-0.0767536073484566,2370.898692,NESTLEIND,10131,2026-08-14 08:59:30.554122,2026-08-14 09:39:01.452814,1503.5999755859375,1502.4000244140625,2.74,price_bars,v3_baseline,75e80fa73d1d,0,,,0,0,1800.0,0.5505402628761287,0,0.06458333333333333
0.7690936990411137,73.6,0.6764270463849127,39.19284536842427,0.0240786671647972,0.0361180007471958,542,37.61568896666667,0.251207729468599,1.0,58.78926805263641,0,0,1,0,1,>15m,quality,0,-1.5699755859374998,-0.0267051391851287,2198.396918,TECHM,10519,2026-08-14 09:02:23.058662,2026-08-14 09:39:01.455580,1627.699951171875,1629.0999755859375,2.97,price_bars,v3_baseline,df6ca38a45f5,0,,,0,0,1800.0,-0.2858500588208169,0,0.0625
0.669034875511702,73.6,0.6764270463849127,35.47398585835256,0.0178252280254956,0.0267378420382434,579,0.9685336166666668,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-10.55,-0.0396534709204508,60.030958,BHARTIARTL,15727,2026-08-14 09:39:01.887983,2026-08-14 09:40:01.918941,1990.0999755859373,1990.0999755859373,10.55,price_bars,v3_baseline,1a3e4ac863b1,0,,,0,0,60.03095799999999,-0.0396534709204508,0,0.31432980599647264
0.669034875511702,73.6,0.6764270463849127,27.986986297753354,0.0257304289363997,0.0385956434045995,579,0.9684622833333332,0.251207729468599,9.0,377.8243150196703,0,0,1,1,0,1-2m,scratch,0,-10.38,-0.0274730862661911,60.030079,BAJFINANCE,15731,2026-08-14 09:39:01.892263,2026-08-14 09:40:01.922342,1087.699951171875,1087.699951171875,10.38,price_bars,v3_baseline,614e53456141,0,,,0,0,60.03007900000001,-0.0274730862661911,0,0.22862103174603174
0.669034875511702,73.6,0.6764270463849127,32.384658235464954,0.0237895078776668,0.0356842618165002,579,0.9684188333333332,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-10.1,-0.0297024830372106,60.031073,HCLTECH,15734,2026-08-14 09:39:01.894870,2026-08-14 09:40:01.925943,1361.300048828125,1361.300048828125,10.1,price_bars,v3_baseline,cde3438f9d4b,0,,,0,0,60.03107299999999,-0.0297024830372106,0,0.18985260770975057
0.669034875511702,73.6,0.6764270463849127,74.64017530950416,0.0217991166207664,0.0326986749311496,579,0.9683763833333334,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-10.9,-0.0324519899930325,60.031572,M&M,15737,2026-08-14 09:39:01.897417,2026-08-14 09:40:01.928989,3424.0,3424.0,10.9,price_bars,v3_baseline,a991475c4786,0,,,0,0,60.031572,-0.0324519899930325,0,0.16593915343915344
0.669034875511702,73.6,0.6764270463849127,44.80491841781936,0.0223065413533867,0.0334598120300801,579,0.9683314,0.251207729468599,5.0,336.0368881336452,0,0,1,1,0,1-2m,scratch,0,-10.65,-0.0316929491257649,60.031792,BAJAJFINSV,15748,2026-08-14 09:39:01.900116,2026-08-14 09:40:01.931908,2008.5999755859373,2008.5999755859373,10.65,price_bars,v3_baseline,2d4fa019acd2,0,,,0,0,60.031791999999996,-0.0316929491257649,0,0.14912698412698414
0.669034875511702,73.6,0.6764270463849127,83.24175872757456,0.0256507333847071,0.0384761000770607,579,0.9682774333333334,0.251207729468599,1.0,124.86263809136184,0,0,1,1,0,1-2m,scratch,0,-3.4400000000000004,-0.0275502748667135,60.031361,GRASIM,15756,2026-08-14 09:39:01.903354,2026-08-14 09:40:01.934715,3245.199951171875,3245.199951171875,3.4400000000000004,price_bars,v3_baseline,a2a7a40eed73,0,,,0,0,60.031361000000004,-0.0275502748667135,0,0.13640873015873017
0.669034875511702,73.6,0.6764270463849127,34.22163733176183,0.0227779797495066,0.0341669696242599,579,0.9682352833333332,0.251207729468599,1.0,51.332455997642754,0,0,1,1,0,1-2m,scratch,0,-1.59,-0.0309745553587581,60.031601,NESTLEIND,15763,2026-08-14 09:39:01.905883,2026-08-14 09:40:01.937484,1502.4000244140625,1502.4000244140625,1.59,price_bars,v3_baseline,f479f6618987,0,,,0,0,60.031600999999995,-0.0309745553587581,0,0.1263227513227513
0.669034875511702,73.6,0.6764270463849127,39.19284536842427,0.0240579743145154,0.0360869614717732,579,0.9681929833333334,0.251207729468599,1.0,58.78926805263641,0,0,1,1,0,1-2m,scratch,0,-1.7200000000000002,-0.029257040561553,60.032162,TECHM,15767,2026-08-14 09:39:01.908421,2026-08-14 09:40:01.940583,1629.0999755859375,1629.0999755859375,1.7200000000000002,price_bars,v3_baseline,cbf8eb0891dc,0,,,0,0,60.032162,-0.029257040561553,0,0.11805555555555555
0.669034875511702,73.6,0.6764270463849127,1257.3167977773053,0.0216654563308122,0.0324981844962184,579,0.9681242,0.251207729468599,0.0146,27.535237871322984,0,0,1,1,0,1-2m,scratch,0,-18.94,-0.687845882737965,60.031199,BNBUSDT,15813,2026-08-14 09:39:01.912548,2026-08-14 09:40:01.943747,58033.24788452148,58033.24788452148,18.94,price_bars,v3_baseline,727b179e5b6e,0,,,0,0,60.031199,-0.687845882737965,0,0.1111111111111111
0.627034875511702,73.6,0.6764270463849127,35.47398585835256,0.0178252280254956,0.0267378420382434,580,0.0,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-10.55,-0.0396534709204508,60.065958,BHARTIARTL,15983,2026-08-14 09:40:02.409699,2026-08-14 09:41:02.475657,1990.0999755859373,1990.0999755859373,10.55,price_bars,v3_baseline,18d84dc3950e,0,,,0,0,60.06595800000001,-0.0396534709204508,0,0.31432980599647264
0.627034875511702,73.6,0.6764270463849127,27.986986297753354,0.0257304289363997,0.0385956434045995,580,0.0,0.251207729468599,9.0,377.8243150196703,0,0,1,1,0,1-2m,scratch,0,-10.38,-0.0274730862661911,60.069301,BAJFINANCE,15987,2026-08-14 09:40:02.412479,2026-08-14 09:41:02.481780,1087.699951171875,1087.699951171875,10.38,price_bars,v3_baseline,10bcdbd385ae,0,,,0,0,60.069301,-0.0274730862661911,0,0.22862103174603174
0.627034875511702,73.6,0.6764270463849127,32.384658235464954,0.0237895078776668,0.0356842618165002,580,0.0,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-10.1,-0.0297024830372106,60.070029,HCLTECH,15990,2026-08-14 09:40:02.415224,2026-08-14 09:41:02.485253,1361.300048828125,1361.300048828125,10.1,price_bars,v3_baseline,aba0f1ccba0a,0,,,0,0,60.07002899999999,-0.0297024830372106,0,0.18985260770975057
0.627034875511702,73.6,0.6764270463849127,74.64017530950416,0.0217991166207664,0.0326986749311496,580,0.0,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-10.9,-0.0324519899930325,60.069344,M&M,15993,2026-08-14 09:40:02.419072,2026-08-14 09:41:02.488416,3424.0,3424.0,10.9,price_bars,v3_baseline,838b70bf5bfc,0,,,0,0,60.069344,-0.0324519899930325,0,0.16593915343915344
0.627034875511702,73.6,0.6764270463849127,44.80491841781936,0.0223065413533867,0.0334598120300801,580,0.0,0.251207729468599,5.0,336.0368881336452,0,0,1,1,0,1-2m,scratch,0,-10.65,-0.0316929491257649,60.070599,BAJAJFINSV,16004,2026-08-14 09:40:02.421946,2026-08-14 09:41:02.492545,2008.5999755859373,2008.5999755859373,10.65,price_bars,v3_baseline,0337b3fb086b,0,,,0,0,60.07059900000001,-0.0316929491257649,0,0.14912698412698414
0.627034875511702,73.6,0.6764270463849127,83.24175872757456,0.0256507333847071,0.0384761000770607,580,0.0,0.251207729468599,1.0,124.86263809136184,0,0,1,1,0,1-2m,scratch,0,-3.4400000000000004,-0.0275502748667135,60.070916,GRASIM,16012,2026-08-14 09:40:02.425249,2026-08-14 09:41:02.496165,3245.199951171875,3245.199951171875,3.4400000000000004,price_bars,v3_baseline,64b0025d1c3a,0,,,0,0,60.070916000000004,-0.0275502748667135,0,0.13640873015873017
0.627034875511702,73.6,0.6764270463849127,34.22163733176183,0.0227779797495066,0.0341669696242599,580,0.0,0.251207729468599,1.0,51.332455997642754,0,0,1,1,0,1-2m,scratch,0,-1.59,-0.0309745553587581,60.074255,NESTLEIND,16019,2026-08-14 09:40:02.427995,2026-08-14 09:41:02.502250,1502.4000244140625,1502.4000244140625,1.59,price_bars,v3_baseline,c72c53eee73c,0,,,0,0,60.074255,-0.0309745553587581,0,0.1263227513227513
0.627034875511702,73.6,0.6764270463849127,39.19284536842427,0.0240579743145154,0.0360869614717732,580,0.0,0.251207729468599,1.0,58.78926805263641,0,0,1,1,0,1-2m,scratch,0,-1.7200000000000002,-0.029257040561553,60.076937,TECHM,16023,2026-08-14 09:40:02.430518,2026-08-14 09:41:02.507455,1629.0999755859375,1629.0999755859375,1.7200000000000002,price_bars,v3_baseline,4244e421cf83,0,,,0,0,60.076936999999994,-0.029257040561553,0,0.11805555555555555
0.627034875511702,73.6,0.6764270463849127,1257.3167977773053,0.0216654563308122,0.0324981844962184,580,0.0,0.251207729468599,0.0141,26.592250272990007,0,0,1,1,0,1-2m,scratch,0,-18.3,-0.6881704185293216,60.077163,BNBUSDT,16069,2026-08-14 09:40:02.435703,2026-08-14 09:41:02.512866,58033.24788452148,58033.24788452148,18.3,price_bars,v3_baseline,a62cb5435829,0,,,0,0,60.077163,-0.6881704185293216,0,0.1111111111111111
0.597034875511702,73.6,0.6764270463849127,35.47398585835256,0.0178252280254956,0.0267378420382434,581,0.0,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-3.0599999999999987,-0.0115013858783487,84.818901,BHARTIARTL,16623,2026-08-14 09:41:03.061656,2026-08-14 09:42:27.880557,1990.0999755859373,1991.5999755859373,10.56,price_bars,v3_baseline,7225281f21ff,0,,,0,0,84.818901,-0.0115013858783487,0,0.31432980599647264
0.597034875511702,73.6,0.6764270463849127,27.986986297753354,0.0257304289363997,0.0385956434045995,581,0.0,0.251207729468599,9.0,377.8243150196703,0,0,1,1,0,1-2m,scratch,0,-15.7697802734375,-0.0417383943979796,84.819297,BAJFINANCE,16627,2026-08-14 09:41:03.064564,2026-08-14 09:42:27.883861,1087.699951171875,1087.0999755859375,10.37,price_bars,v3_baseline,b5336e600198,0,,,0,0,84.819297,-0.0417383943979796,0,0.22862103174603174
0.597034875511702,73.6,0.6764270463849127,32.384658235464954,0.0237895078776668,0.0356842618165002,581,0.0,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-4.5005126953125,-0.0132352873258683,84.819004,HCLTECH,16630,2026-08-14 09:41:03.067675,2026-08-14 09:42:27.886679,1361.300048828125,1362.0999755859375,10.1,price_bars,v3_baseline,e67e102e59ec,0,,,0,0,84.819004,-0.0132352873258683,0,0.18985260770975057
0.597034875511702,73.6,0.6764270463849127,74.64017530950416,0.0217991166207664,0.0326986749311496,581,0.0,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-3.999853515625,-0.0119085510332714,84.81882,M&M,16633,2026-08-14 09:41:03.070661,2026-08-14 09:42:27.889481,3424.0,3426.300048828125,10.9,price_bars,v3_baseline,39c726a5b7df,0,,,0,0,84.81882,-0.0119085510332714,0,0.16593915343915344
0.597034875511702,73.6,0.6764270463849127,44.80491841781936,0.0223065413533867,0.0334598120300801,581,0.0,0.251207729468599,5.0,336.0368881336452,0,0,1,1,0,1-2m,scratch,0,-9.6496337890625,-0.0287159955642272,84.818988,BAJAJFINSV,16644,2026-08-14 09:41:03.073281,2026-08-14 09:42:27.892269,2008.5999755859373,2008.800048828125,10.65,price_bars,v3_baseline,7d021512453a,0,,,0,0,84.818988,-0.0287159955642272,0,0.14912698412698414
0.597034875511702,73.6,0.6764270463849127,83.24175872757456,0.0256507333847071,0.0384761000770607,581,0.0,0.251207729468599,1.0,124.86263809136184,0,0,1,1,0,1-2m,scratch,0,-5.639951171875,-0.0451692456453487,84.817953,GRASIM,16652,2026-08-14 09:41:03.077678,2026-08-14 09:42:27.895631,3245.199951171875,3243.0,3.4400000000000004,price_bars,v3_baseline,1b73746ab35e,0,,,0,0,84.817953,-0.0451692456453487,0,0.13640873015873017
0.597034875511702,73.6,0.6764270463849127,34.22163733176183,0.0227779797495066,0.0341669696242599,581,0.0,0.251207729468599,1.0,51.332455997642754,0,0,1,1,0,1-2m,scratch,0,-2.09,-0.040714981572204,84.817292,NESTLEIND,16659,2026-08-14 09:41:03.081229,2026-08-14 09:42:27.898521,1502.4000244140625,1501.9000244140625,1.59,price_bars,v3_baseline,f8880b65c20c,0,,,0,0,84.817292,-0.040714981572204,0,0.1263227513227513
0.597034875511702,73.6,0.6764270463849127,39.19284536842427,0.0240579743145154,0.0360869614717732,581,0.0,0.251207729468599,1.0,58.78926805263641,0,0,1,1,0,1-2m,scratch,0,-0.3199755859375002,-0.0054427550560931,84.816916,TECHM,16663,2026-08-14 09:41:03.084473,2026-08-14 09:42:27.901389,1629.0999755859375,1630.5,1.7200000000000002,price_bars,v3_baseline,1360509b2cec,0,,,0,0,84.816916,-0.0054427550560931,0,0.11805555555555555
0.597034875511702,73.6,0.6764270463849127,1257.3167977773053,0.0216654563308122,0.0324981844962184,581,0.0,0.251207729468599,0.0136,25.649262674657027,0,0,1,1,0,1-2m,scratch,0,-18.14621377294916,-0.7074750648048326,84.814244,BNBUSDT,16709,2026-08-14 09:41:03.089950,2026-08-14 09:42:27.904194,58033.24788452148,57996.026283569336,17.64,price_bars,v3_baseline,a30f54479827,0,,,0,0,84.814244,-0.7074750648048326,0,0.1111111111111111
0.591409875511702,73.6,0.6764270463849127,29.39731558550506,0.0251409513024198,0.0377114269536297,582,0.0,0.251207729468599,8.0,352.7677870260607,0,0,1,1,0,1-2m,scratch,0,-9.92,-0.0281204814181833,60.08512,INFY,16732,2026-08-14 09:42:28.345029,2026-08-14 09:43:28.430149,1169.300048828125,1169.300048828125,9.92,price_bars,v3_baseline,54e8d081abcc,0,,,0,0,60.08512,-0.0281204814181833,0,0.3397321428571428
0.591409875511702,73.6,0.6764270463849127,35.47398585835256,0.0178118027180212,0.0267177040770318,582,0.0,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-10.56,-0.0396910571488114,60.085313,BHARTIARTL,16751,2026-08-14 09:42:28.348199,2026-08-14 09:43:28.433512,1991.5999755859373,1991.5999755859373,10.56,price_bars,v3_baseline,f9f1b1ec8326,0,,,0,0,60.085313,-0.0396910571488114,0,0.2454081632653061
0.591409875511702,73.6,0.6764270463849127,32.384658235464954,0.023775536903254,0.0356633053548811,582,0.0,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-10.11,-0.0297318914362573,60.08541,HCLTECH,16758,2026-08-14 09:42:28.350896,2026-08-14 09:43:28.436306,1362.0999755859375,1362.0999755859375,10.11,price_bars,v3_baseline,e499dbd523ca,0,,,0,0,60.08541,-0.0297318914362573,0,0.20297619047619045
0.591409875511702,73.6,0.6764270463849127,74.64017530950416,0.0217844830417093,0.032676724562564,582,0.0,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-10.9,-0.0324519899930325,60.085578,M&M,16761,2026-08-14 09:42:28.353560,2026-08-14 09:43:28.439138,3426.300048828125,3426.300048828125,10.9,price_bars,v3_baseline,7280b787e978,0,,,0,0,60.08557799999999,-0.0324519899930325,0,0.1769047619047619
0.591409875511702,73.6,0.6764270463849127,44.80491841781936,0.0223043196578759,0.0334564794868139,582,0.0,0.251207729468599,5.0,336.0368881336452,0,0,1,1,0,1-2m,scratch,0,-10.65,-0.0316929491257649,60.085649,BAJAJFINSV,16772,2026-08-14 09:42:28.356259,2026-08-14 09:43:28.441908,2008.800048828125,2008.800048828125,10.65,price_bars,v3_baseline,d0a38aa62967,0,,,0,0,60.08564899999999,-0.0316929491257649,0,0.15863095238095237
0.591409875511702,73.6,0.6764270463849127,83.24175872757456,0.0256681340510559,0.0385022010765839,582,0.0,0.251207729468599,1.0,124.86263809136184,0,0,1,1,0,1-2m,scratch,0,-3.4400000000000004,-0.0275502748667135,60.086036,GRASIM,16780,2026-08-14 09:42:28.359386,2026-08-14 09:43:28.445422,3243.0,3243.0,3.4400000000000004,price_bars,v3_baseline,0263144d768f,0,,,0,0,60.086036,-0.0275502748667135,0,0.14484126984126985
0.591409875511702,73.6,0.6764270463849127,34.22163733176183,0.0227855628040972,0.0341783442061459,582,0.0,0.251207729468599,2.0,102.66491199528552,0,0,1,1,0,1-2m,scratch,0,-3.18,-0.0309745553587581,60.086269,NESTLEIND,16787,2026-08-14 09:42:28.362153,2026-08-14 09:43:28.448422,1501.9000244140625,1501.9000244140625,3.18,price_bars,v3_baseline,d1970fa53a95,0,,,0,0,60.086269,-0.0309745553587581,0,0.13392857142857142
0.591409875511702,73.6,0.6764270463849127,1257.3167977773053,0.0216793611277728,0.0325190416916592,582,0.0,0.251207729468599,0.0194,36.58791881531958,0,0,1,1,0,1-2m,scratch,0,-25.15999999999985,-0.6876586811891912,60.085949,BNBUSDT,16837,2026-08-14 09:42:28.366642,2026-08-14 09:43:28.452591,57996.02628356933,57996.026283569336,25.16,price_bars,v3_baseline,6ee136cf866a,0,,,0,0,60.08594899999999,-0.6876586811891912,0,0.125
0.574282066522938,73.6,0.6764270463849127,29.39731558550506,0.0251409513024198,0.0377114269536297,583,0.0,0.251207729468599,8.0,352.7677870260607,0,0,1,1,0,1-2m,scratch,0,-9.92,-0.0281204814181833,60.044397,INFY,16860,2026-08-14 09:43:28.912315,2026-08-14 09:44:28.956712,1169.300048828125,1169.300048828125,9.92,price_bars,v3_baseline,c9980a27ce06,0,,,0,0,60.044397000000004,-0.0281204814181833,0,0.3397321428571428
0.574282066522938,73.6,0.6764270463849127,35.47398585835256,0.0178118027180212,0.0267177040770318,583,0.0,0.251207729468599,5.0,266.05489393764424,0,0,1,1,0,1-2m,scratch,0,-10.56,-0.0396910571488114,60.045681,BHARTIARTL,16879,2026-08-14 09:43:28.915415,2026-08-14 09:44:28.961096,1991.5999755859373,1991.5999755859373,10.56,price_bars,v3_baseline,0ea6eab40fbf,0,,,0,0,60.04568100000001,-0.0396910571488114,0,0.2454081632653061
0.574282066522938,73.6,0.6764270463849127,32.384658235464954,0.023775536903254,0.0356633053548811,583,0.0,0.251207729468599,7.0,340.03891147238204,0,0,1,1,0,1-2m,scratch,0,-10.11,-0.0297318914362573,60.045589,HCLTECH,16886,2026-08-14 09:43:28.918413,2026-08-14 09:44:28.964002,1362.0999755859375,1362.0999755859375,10.11,price_bars,v3_baseline,35768eb38dbe,0,,,0,0,60.045589,-0.0297318914362573,0,0.20297619047619045
0.574282066522938,73.6,0.6764270463849127,74.64017530950416,0.0217844830417093,0.032676724562564,583,0.0,0.251207729468599,3.0,335.8807888927687,0,0,1,1,0,1-2m,scratch,0,-10.9,-0.0324519899930325,60.04585,M&M,16889,2026-08-14 09:43:28.921008,2026-08-14 09:44:28.966858,3426.300048828125,3426.300048828125,10.9,price_bars,v3_baseline,af5fca9ca52b,0,,,0,0,60.04585,-0.0324519899930325,0,0.1769047619047619
0.574282066522938,73.6,0.6764270463849127,44.80491841781936,0.0223043196578759,0.0334564794868139,583,0.0,0.251207729468599,5.0,336.0368881336452,0,0,1,1,0,1-2m,scratch,0,-10.65,-0.0316929491257649,60.046096,BAJAJFINSV,16900,2026-08-14 09:43:28.923673,2026-08-14 09:44:28.969769,2008.800048828125,2008.800048828125,10.65,price_bars,v3_baseline,0f238a0bd2cf,0,,,0,0,60.046096,-0.0316929491257649,0,0.15863095238095237
0.574282066522938,73.6,0.6764270463849127,83.24175872757456,0.0256681340510559,0.0385022010765839,583,0.0,0.251207729468599,1.0,124.86263809136184,0,0,1,1,0,1-2m,scratch,0,-3.4400000000000004,-0.0275502748667135,60.048205,GRASIM,16908,2026-08-14 09:43:28.927123,2026-08-14 09:44:28.975328,3243.0,3243.0,3.4400000000000004,price_bars,v3_baseline,6310b760a99d,0,,,0,0,60.048204999999996,-0.0275502748667135,0,0.14484126984126985
