ex_date,ratio,symbol
1997-10-20,3.0,WIPRO
1999-09-27,5.0,WIPRO
2004-06-25,3.0,WIPRO
2005-08-22,2.0,WIPRO
2010-06-15,1.6666666666666667,WIPRO
2017-06-13,2.0,WIPRO
2019-03-06,1.3333333333333333,WIPRO
2024-12-03,2.0,WIPRO
