date,open,high,low,close,volume,symbol,exchange,source,interval
2021-08-14,22.725379943847656,23.477127075195312,21.871505737304688,22.861026763916016,1618443546,DOT-USD,CRYPTO,yfinance,1d
2021-08-15,22.858993530273438,23.337629318237305,21.872825622558594,23.17401695251465,1302613173,DOT-USD,CRYPTO,yfinance,1d
2021-08-16,23.169599533081055,25.6485538482666,22.900766372680664,24.535856246948242,2668518584,DOT-USD,CRYPTO,yfinance,1d
2021-08-17,24.43208885192871,27.387134552001953,23.08695411682129,23.533639907836914,3257290651,DOT-USD,CRYPTO,yfinance,1d
2021-08-18,23.5186767578125,25.13239288330078,22.729354858398438,23.948135375976562,2397153468,DOT-USD,CRYPTO,yfinance,1d
2021-08-19,23.88703727722168,26.806604385375977,23.480201721191406,26.548627853393555,2276827143,DOT-USD,CRYPTO,yfinance,1d
2021-08-20,26.55137825012207,28.436683654785156,26.123294830322266,28.146953582763672,2387493287,DOT-USD,CRYPTO,yfinance,1d
2021-08-21,28.165449142456055,29.349266052246094,27.540231704711914,27.873336791992188,2047070057,DOT-USD,CRYPTO,yfinance,1d
2021-08-22,27.886716842651367,28.52391815185547,26.605052947998047,27.736873626708984,1752533688,DOT-USD,CRYPTO,yfinance,1d
2021-08-23,27.694242477416992,28.639219284057617,27.37611961364746,27.89130973815918,1729002173,DOT-USD,CRYPTO,yfinance,1d
2021-08-24,27.927942276000977,28.166486740112305,24.428972244262695,25.081445693969727,2018934382,DOT-USD,CRYPTO,yfinance,1d
2021-08-25,25.100425720214844,26.528032302856445,24.611122131347656,25.935373306274414,1846569890,DOT-USD,CRYPTO,yfinance,1d
2021-08-26,25.99818992614746,26.382314682006836,23.55915641784668,23.981494903564453,1685733118,DOT-USD,CRYPTO,yfinance,1d
2021-08-27,23.962322235107422,26.73560333251953,23.462703704833984,26.569753646850586,1736385099,DOT-USD,CRYPTO,yfinance,1d
2021-08-28,26.568513870239258,26.752275466918945,25.495515823364258,25.96674156188965,1084058904,DOT-USD,CRYPTO,yfinance,1d
2021-08-29,25.967538833618164,26.46841049194336,25.3159122467041,25.73291778564453,1004630100,DOT-USD,CRYPTO,yfinance,1d
2021-08-30,25.733837127685547,27.564706802368164,24.417465209960938,26.044719696044922,1847373258,DOT-USD,CRYPTO,yfinance,1d
2021-08-31,26.046707153320312,31.908222198486328,25.6816463470459,31.470020294189453,5433775562,DOT-USD,CRYPTO,yfinance,1d
2021-09-01,31.45442771911621,33.782981872558594,29.68352508544922,33.13948059082031,3610653475,DOT-USD,CRYPTO,yfinance,1d
2021-09-02,33.187469482421875,33.187469482421875,31.360918045043945,31.814712524414062,2159617235,DOT-USD,CRYPTO,yfinance,1d
2021-09-03,31.8007755279541,34.00643539428711,31.057369232177734,33.67427444458008,2402724194,DOT-USD,CRYPTO,yfinance,1d
2021-09-04,33.57599639892578,34.06256866455078,32.111289978027344,32.41751480102539,1508568851,DOT-USD,CRYPTO,yfinance,1d
2021-09-05,32.38362121582031,34.74408721923828,32.03780746459961,34.408790588378906,1731805767,DOT-USD,CRYPTO,yfinance,1d
2021-09-06,34.42665481567383,35.014163970947266,32.642757415771484,34.31120300292969,2185610406,DOT-USD,CRYPTO,yfinance,1d
2021-09-07,34.3338737487793,35.67061996459961,22.762300491333008,27.82574462890625,5554694141,DOT-USD,CRYPTO,yfinance,1d
2021-09-08,27.87799644470215,28.866243362426758,25.356224060058594,27.70879364013672,3210808968,DOT-USD,CRYPTO,yfinance,1d
2021-09-09,27.20613670349121,31.80028533935547,27.07587242126465,29.835569381713867,3007862034,DOT-USD,CRYPTO,yfinance,1d
2021-09-10,29.817100524902344,32.56816482543945,28.109939575195312,29.215356826782227,3735477033,DOT-USD,CRYPTO,yfinance,1d
2021-09-11,29.178245544433594,32.05207061767578,28.332056045532227,31.594602584838867,2273035757,DOT-USD,CRYPTO,yfinance,1d
2021-09-12,31.631860733032227,36.30234146118164,30.696189880371094,35.77433776855469,4160379169,DOT-USD,CRYPTO,yfinance,1d
2021-09-13,35.87453079223633,37.931331634521484,31.647409439086914,34.76799011230469,7156687508,DOT-USD,CRYPTO,yfinance,1d
2021-09-14,34.872154235839844,38.683414459228516,34.139060974121094,37.37580108642578,3761631381,DOT-USD,CRYPTO,yfinance,1d
2021-09-15,37.38209533691406,38.003116607666016,35.61780548095703,36.46339416503906,2154595131,DOT-USD,CRYPTO,yfinance,1d
2021-09-16,36.486724853515625,36.96349334716797,34.095645904541016,35.547550201416016,2430072000,DOT-USD,CRYPTO,yfinance,1d
2021-09-17,35.53184509277344,36.89496994018555,32.23990249633789,33.021385192871094,2365641231,DOT-USD,CRYPTO,yfinance,1d
2021-09-18,33.01301193237305,35.83445739746094,32.5338134765625,34.89886474609375,1805117461,DOT-USD,CRYPTO,yfinance,1d
2021-09-19,34.850250244140625,34.884765625,33.09801483154297,33.801334381103516,1453929289,DOT-USD,CRYPTO,yfinance,1d
2021-09-20,33.84331512451172,33.89080810546875,27.029417037963867,28.051830291748047,3954630278,DOT-USD,CRYPTO,yfinance,1d
2021-09-21,28.303569793701172,30.261415481567383,25.561138153076172,26.31650161743164,3325097631,DOT-USD,CRYPTO,yfinance,1d
2021-09-22,26.344911575317383,31.992185592651367,25.979167938232422,31.611772537231445,2905928191,DOT-USD,CRYPTO,yfinance,1d
2021-09-23,31.601165771484375,33.591957092285156,30.443761825561523,33.54473876953125,2239422860,DOT-USD,CRYPTO,yfinance,1d
2021-09-24,33.456424713134766,33.55144500732422,28.149688720703125,30.842344284057617,3844864517,DOT-USD,CRYPTO,yfinance,1d
2021-09-25,30.84218406677246,32.2297248840332,29.487117767333984,29.843185424804688,2036495249,DOT-USD,CRYPTO,yfinance,1d
2021-09-26,29.881675720214844,30.025686264038086,26.838930130004883,28.828662872314453,2609528913,DOT-USD,CRYPTO,yfinance,1d
2021-09-27,28.906639099121094,30.219684600830078,27.636186599731445,27.772104263305664,1672382041,DOT-USD,CRYPTO,yfinance,1d
2021-09-28,27.752607345581055,28.338756561279297,26.1771240234375,26.33382797241211,1505382459,DOT-USD,CRYPTO,yfinance,1d
2021-09-29,26.361602783203125,28.58709144592285,26.12822723388672,27.274255752563477,1537170123,DOT-USD,CRYPTO,yfinance,1d
2021-09-30,27.302152633666992,28.972291946411133,27.15825653076172,28.58061981201172,1239805621,DOT-USD,CRYPTO,yfinance,1d
2021-10-01,28.61880874633789,32.30791473388672,28.526262283325195,31.96877670288086,1998408915,DOT-USD,CRYPTO,yfinance,1d
2021-10-02,31.94159507751465,33.38024139404297,31.57383918762207,32.122108459472656,1447666890,DOT-USD,CRYPTO,yfinance,1d
2021-10-03,32.03999328613281,32.68209457397461,31.33682632446289,32.105255126953125,1294791998,DOT-USD,CRYPTO,yfinance,1d
2021-10-04,32.11334991455078,32.11334991455078,30.09305763244629,31.042125701904297,1294606337,DOT-USD,CRYPTO,yfinance,1d
