date,open,high,low,close,volume,symbol,exchange,source,interval
2021-08-14,1.0898339748382568,1.309211015701294,1.0710289478302002,1.280411958694458,12107814480,XRP-USD,CRYPTO,yfinance,1d
2021-08-15,1.2816439867019653,1.3491740226745605,1.2302429676055908,1.288159966468811,10899164864,XRP-USD,CRYPTO,yfinance,1d
2021-08-16,1.2849290370941162,1.3268990516662598,1.1510319709777832,1.1909929513931274,8364848221,XRP-USD,CRYPTO,yfinance,1d
2021-08-17,1.186277985572815,1.2226779460906982,1.088273048400879,1.0981990098953247,7620119367,XRP-USD,CRYPTO,yfinance,1d
2021-08-18,1.0976619720458984,1.194200038909912,1.056771993637085,1.14609694480896,7559385803,XRP-USD,CRYPTO,yfinance,1d
2021-08-19,1.1446579694747925,1.232841968536377,1.0921709537506104,1.232841968536377,6781867994,XRP-USD,CRYPTO,yfinance,1d
2021-08-20,1.2334539890289307,1.2869709730148315,1.201058030128479,1.2632219791412354,6600353564,XRP-USD,CRYPTO,yfinance,1d
2021-08-21,1.2639180421829224,1.2812349796295166,1.2064050436019897,1.2164729833602905,4955470066,XRP-USD,CRYPTO,yfinance,1d
2021-08-22,1.2173939943313599,1.2546629905700684,1.1847549676895142,1.2277220487594604,4452016856,XRP-USD,CRYPTO,yfinance,1d
2021-08-23,1.2268120050430298,1.3042199611663818,1.2220940589904785,1.2472699880599976,6299948689,XRP-USD,CRYPTO,yfinance,1d
2021-08-24,1.248147964477539,1.2632869482040405,1.1281579732894897,1.1373519897460938,6109699877,XRP-USD,CRYPTO,yfinance,1d
2021-08-25,1.1370110511779785,1.17753005027771,1.1094310283660889,1.1725289821624756,4735020572,XRP-USD,CRYPTO,yfinance,1d
2021-08-26,1.1745879650115967,1.1863110065460205,1.0699050426483154,1.0752660036087036,4914724770,XRP-USD,CRYPTO,yfinance,1d
2021-08-27,1.0732979774475098,1.1884729862213135,1.0526419878005981,1.1884729862213135,5062671613,XRP-USD,CRYPTO,yfinance,1d
2021-08-28,1.19235098361969,1.1977039575576782,1.1366980075836182,1.1455049514770508,3655937721,XRP-USD,CRYPTO,yfinance,1d
2021-08-29,1.1459239721298218,1.1676830053329468,1.1166620254516602,1.1408319473266602,3456541619,XRP-USD,CRYPTO,yfinance,1d
2021-08-30,1.1423360109329224,1.1486849784851074,1.0987110137939453,1.1014349460601807,3635181352,XRP-USD,CRYPTO,yfinance,1d
